heroId1,heroId2,winsAverage,synergy,matchCount
1,114,0.5005,-2.152,16357
1,119,0.49075,-0.0014999999999999875,14877
1,120,0.50125,-1.484,6768
1,121,0.503,0.4285,12908
1,123,0.49875,-2.9195,16994
1,126,0.49075,1.8992499999999999,9982
1,128,0.53075,0.18025,9493
1,129,0.54625,3.2762499999999997,20449
1,131,0.5055000000000001,0.4685,7549
1,135,0.466,0.5695,29664
1,136,0.43825000000000003,-2.92375,9381
1,137,0.53725,1.5685,5376
1,138,0.51725,0.66875,7771
1,145,0.44425000000000003,-3.5885,16033
2,1,0.58475,6.22425,30793
2,3,0.50275,-0.07574999999999998,4870
2,4,0.4405,-1.91425,28275
2,5,0.515,-0.60925,28632
2,6,0.49975,0.28525,39470
2,7,0.5185,0.752,54995
2,8,0.5,0.88525,43290
2,9,0.5832499999999999,1.92175,8238
2,10,0.52825,2.14625,30976
2,11,0.52,-1.25875,31928
2,12,0.5802499999999999,3.4935,4161
2,13,0.52675,1.065,26251
2,14,0.5035000000000001,-2.06475,52630
2,15,0.5005,-0.63575,19745
2,16,0.5055000000000001,-1.14675,13612
2,17,0.524,1.26775,22081
2,18,0.56625,0.57575,4310
2,19,0.508,-1.598,27733
2,20,0.49,-0.14725,27924
2,21,0.61475,2.9724999999999997,14255
2,22,0.4885,-1.49925,43978
2,23,0.514,-0.7787499999999999,9246
2,25,0.504,1.2582499999999999,67861
2,26,0.524,0.5485,73225
2,27,0.49075,0.72925,36424
2,28,0.518,0.0505,13948
2,29,0.48324999999999996,-0.3395,27921
2,30,0.48675,-2.21525,45434
2,31,0.4585,-0.0020000000000000018,67770
2,32,0.5325,1.8719999999999999,8523
2,33,0.5,1.1640000000000001,7709
2,34,0.50225,-0.848,7415
2,35,0.5525,1.99125,46658
2,36,0.482,-1.78725,33606
2,37,0.47924999999999995,-1.6997499999999999,19661
2,38,0.517,-0.01375000000000004,14429
2,39,0.50775,-1.53475,42951
2,40,0.4885,-3.28975,22314
2,41,0.5774999999999999,1.4195,11677
2,42,0.47375,-1.9177499999999998,26621
2,43,0.5005,-0.9884999999999999,6810
2,44,0.54925,4.09075,58349
2,45,0.49924999999999997,-0.65625,13261
2,46,0.5547500000000001,0.5964999999999999,15687
2,47,0.486,-1.7365,16745
2,48,0.5537500000000001,-0.9677499999999999,7410
2,49,0.50125,-2.022,30864
2,50,0.5465,1.94325,34627
2,51,0.4845,0.39225,31445
2,52,0.48,-2.983,6521
2,53,0.5367500000000001,-0.7124999999999999,15835
2,54,0.44725000000000004,-2.175,36359
2,55,0.522,0.51075,3838
2,56,0.508,1.7515,6887
2,57,0.498,-0.91275,3656
2,58,0.56125,1.09,4432
2,59,0.52525,2.1477500000000003,12067
2,60,0.4625,-1.062,31198
2,61,0.49775,3.352,7371
2,62,0.48775,0.15975,21927
2,63,0.5447500000000001,2.443,14155
2,64,0.508,-1.0462500000000001,32772
2,65,0.5407500000000001,-2.0945,4538
2,66,0.54,0.09024999999999994,1309
2,67,0.4785,-2.51325,52439
2,68,0.498,-0.60825,17173
2,69,0.5245,-1.16925,17488
2,70,0.502,-0.549,36236
2,71,0.49624999999999997,-0.868,33754
2,72,0.5195000000000001,-0.564,18728
2,73,0.49924999999999997,0.09425,27287
2,74,0.519,0.5995,45985
2,75,0.4755,-1.5445,29190
2,76,0.46775,-2.84525,21412
2,77,0.5285,2.9202500000000002,14366
2,78,0.50525,1.24475,2984
2,79,0.50225,-0.866,13102
2,80,0.459,-0.21525,6043
2,81,0.54025,2.48975,7258
2,82,0.47375,-0.7082499999999999,3358
2,83,0.5145,-1.1275,6728
2,84,0.492,-0.548,49651
2,85,0.487,-0.25275,22586
2,86,0.5527500000000001,1.2570000000000001,61700
2,87,0.51125,0.53225,21780
2,88,0.5085,0.6125,38409
2,89,0.5892499999999999,2.58125,1138
2,90,0.49675,-1.38875,5490
2,91,0.46499999999999997,-1.47075,8911
2,92,0.48325,2.4619999999999997,6827
2,93,0.53075,0.4375,26045
2,94,0.5065,1.931,18872
2,95,0.5640000000000001,4.638,4306
2,96,0.50525,-0.51425,18708
2,97,0.5205,0.198,52623
2,98,0.4965,-2.80125,28535
2,99,0.54925,3.24825,26977
2,100,0.535,-0.12175000000000002,18406
2,101,0.5105,-0.96475,15957
2,102,0.415,-3.16875,36330
2,103,0.478,0.8145,4325
2,104,0.4905,1.0995,57778
2,105,0.562,0.44875,18295
2,106,0.50225,-1.13525,15096
2,107,0.4795,-1.876,13572
2,108,0.49924999999999997,-0.7929999999999999,10289
2,109,0.57775,4.805,8731
2,110,0.4835,-1.7927499999999998,20748
2,111,0.47724999999999995,0.615,18468
2,112,0.497,0.4445,7895
2,113,0.4955,1.67975,5158
2,114,0.538,-0.653,24560
2,119,0.53625,2.2975,19258
2,120,0.5495000000000001,1.08975,8188
2,121,0.522,0.07799999999999999,14751
2,123,0.56725,1.6797499999999999,22135
2,126,0.50625,1.19825,11722
2,128,0.5625,1.1045,12474
2,129,0.533,-0.299,25910
2,131,0.50925,-1.40725,9630
2,135,0.48075,-0.206,41555
2,136,0.5075000000000001,1.7505,15362
2,137,0.5305,-1.35725,7060
2,138,0.5575,2.443,9949
2,145,0.51675,1.41075,21591
3,1,0.51675,-0.225,4015
3,2,0.5055000000000001,0.9007499999999999,4768
3,4,0.46099999999999997,0.48650000000000004,2955
3,5,0.5375,1.9915,3080
3,6,0.4915,-0.18949999999999997,4028
3,7,0.4965,-1.09725,5924
3,8,0.50825,2.06075,3976
3,9,0.545,-1.55225,811
3,10,0.55575,5.247,3372
3,11,0.5327500000000001,0.36675,3378
3,12,0.5255000000000001,-1.6304999999999998,783
3,13,0.5407500000000001,2.8155,2857
3,14,0.507,-1.36375,6427
3,15,0.482,-2.13475,1706
3,16,0.5125,-0.09575000000000011,1431
3,17,0.524,1.61875,2225
3,18,0.5680000000000001,1.1015,470
